common teal,maine,october 01
stork,maine,august 20
albatross,kentucky,july 01
albatross,kentucky,june 21
flamingo,maine,september 25
long-tailed duck,new york,june 15
bald eagle,kansas,october 18
bald eagle,kentucky,july 01
bald eagle,maine,august 07
stork,kansas,october 31
bald eagle,kansas,june 24
stork,kansas,august 16
flamingo,kansas,august 03
shoebill,maine,august 29
long-tailed duck,maine,july 18
common teal,new york,october 08
common teal,new york,august 01
shoebill,kansas,february 16
little grebe,kentucky,may 26
heron,michigan,june 02
albatross,maine,september 08
common teal,maine,july 10
albatross,maine,october 10
little grebe,maine,july 30
vulture,kentucky,september 02
shoebill,michigan,september 20
albatross,kansas,june 21
bald eagle,maine,july 31
heron,kansas,july 12
little grebe,missouri,august 25
bald eagle,maine,june 21
bald eagle,kansas,june 20
bald eagle,new york,july 02
bald eagle,kentucky,april 26
long-tailed duck,kentucky,august 16
long-tailed duck,kansas,september 22
vulture,kansas,june 17
heron,michigan,july 22
flamingo,new york,august 08
bald eagle,new york,july 30
stork,kansas,july 22
little grebe,kentucky,july 01
stork,maine,june 27
little grebe,maine,august 22
albatross,kentucky,july 26
shoebill,michigan,october 15
shoebill,missouri,april 29
shoebill,maine,august 03
common teal,michigan,june 11
stork,michigan,july 30
flamingo,michigan,august 14
heron,new york,july 29
flamingo,maine,july 28
stork,kansas,september 09
little grebe,michigan,october 18
little grebe,missouri,september 20
stork,new york,august 30
heron,kansas,october 30
bald eagle,missouri,july 15
albatross,kentucky,september 05
long-tailed duck,new york,june 17
long-tailed duck,new york,september 19
flamingo,kansas,august 01
bald eagle,kentucky,may 23
bald eagle,kentucky,may 24
long-tailed duck,kansas,august 15
heron,kentucky,may 09
long-tailed duck,maine,july 25
long-tailed duck,new york,june 26
flamingo,maine,september 18
stork,kentucky,june 06
albatross,kentucky,march 19
long-tailed duck,kentucky,august 27
long-tailed duck,kansas,august 31
bald eagle,michigan,june 09
flamingo,new york,june 16
common teal,kansas,november 14
little grebe,new york,august 02
vulture,maine,march 24
heron,maine,june 16
common teal,missouri,june 28
long-tailed duck,missouri,july 27
stork,maine,june 09
vulture,kentucky,july 27
common teal,missouri,august 30
bald eagle,michigan,june 14
little grebe,kentucky,june 15
stork,michigan,september 05
heron,missouri,august 23
common teal,kentucky,august 05
long-tailed duck,new york,july 29
heron,maine,july 22
long-tailed duck,maine,july 29
albatross,new york,june 17
little grebe,missouri,july 25
bald eagle,kansas,august 26
bald eagle,new york,june 23
vulture,kentucky,june 27
vulture,michigan,august 15
long-tailed duck,kentucky,october 20
little grebe,kentucky,june 25
albatross,michigan,august 02
long-tailed duck,missouri,june 13
shoebill,missouri,july 07
vulture,kentucky,april 05
common teal,new york,july 29
shoebill,missouri,july 11
stork,maine,june 14
common teal,kansas,april 22
vulture,missouri,september 28
little grebe,missouri,september 04
shoebill,new york,august 03
long-tailed duck,maine,september 21
bald eagle,kentucky,august 01
vulture,new york,june 17
heron,maine,june 16
common teal,michigan,july 04
common teal,michigan,september 07
albatross,kentucky,october 04
shoebill,missouri,september 17
vulture,kentucky,june 28
common teal,michigan,september 20
flamingo,maine,august 17
shoebill,michigan,august 31
common teal,maine,june 25
shoebill,missouri,august 10
bald eagle,missouri,march 29
little grebe,new york,july 08
vulture,michigan,july 27
shoebill,new york,october 01
bald eagle,new york,july 27
heron,new york,july 17
shoebill,new york,september 29
stork,kansas,may 29
stork,kansas,june 19
stork,maine,july 17
flamingo,missouri,july 10
stork,maine,may 31
vulture,kentucky,may 05
heron,kentucky,july 06
little grebe,new york,july 31
vulture,new york,august 17
common teal,michigan,july 08
common teal,maine,july 31
common teal,michigan,may 28
flamingo,kansas,april 07
heron,maine,august 10
common teal,kansas,june 23
albatross,michigan,september 18
bald eagle,missouri,august 07
stork,new york,october 06
heron,kansas,august 12
long-tailed duck,new york,august 22
bald eagle,missouri,july 26
little grebe,kentucky,july 18
flamingo,missouri,august 05
vulture,kansas,august 13
long-tailed duck,kansas,august 28
common teal,kentucky,august 05
little grebe,kentucky,july 05
shoebill,missouri,september 01
bald eagle,maine,august 03
albatross,new york,october 28
albatross,kansas,june 27
heron,maine,october 05
stork,kansas,june 23
flamingo,michigan,july 30
little grebe,maine,october 19
flamingo,maine,june 19
long-tailed duck,kentucky,august 07
flamingo,kentucky,june 22
shoebill,michigan,july 26
vulture,kentucky,august 27
vulture,missouri,may 25
common teal,kansas,august 13
long-tailed duck,kansas,july 12
albatross,kansas,july 26
little grebe,kansas,july 25
vulture,maine,august 08
albatross,missouri,june 13
common teal,new york,june 09
bald eagle,maine,april 23
flamingo,missouri,april 06
bald eagle,maine,june 10
vulture,kentucky,july 04
albatross,maine,july 27
little grebe,kansas,july 08
long-tailed duck,kansas,august 13
long-tailed duck,michigan,april 11
flamingo,maine,may 27
shoebill,kentucky,may 29
common teal,new york,may 24
vulture,michigan,july 25
little grebe,new york,july 14
bald eagle,michigan,september 04
vulture,maine,august 03
flamingo,kansas,july 05
common teal,maine,july 26
vulture,michigan,april 23
bald eagle,maine,july 30
common teal,new york,october 02
heron,missouri,june 17
bald eagle,maine,july 31
albatross,maine,august 05
common teal,kentucky,may 01
shoebill,new york,july 01
heron,michigan,july 08
heron,michigan,july 03
long-tailed duck,kansas,may 06
common teal,maine,july 17
flamingo,michigan,june 19
long-tailed duck,maine,june 10
little grebe,maine,june 05
heron,kentucky,april 29
little grebe,kentucky,july 30
flamingo,new york,august 06
common teal,new york,august 11
vulture,new york,may 29
little grebe,new york,september 17
little grebe,new york,may 20
heron,missouri,august 06
albatross,kansas,august 24
flamingo,kentucky,july 26
flamingo,new york,may 07
heron,new york,august 17
stork,new york,august 09
common teal,kansas,september 08
little grebe,maine,september 20
flamingo,michigan,september 25
albatross,kansas,september 10
vulture,new york,august 24
common teal,michigan,august 04
vulture,maine,june 13
albatross,kentucky,september 21
vulture,michigan,may 15
stork,kentucky,may 14
heron,michigan,july 04
albatross,new york,july 21
common teal,missouri,october 07
flamingo,kentucky,august 08
little grebe,missouri,august 10
shoebill,michigan,august 27
heron,kentucky,april 21
flamingo,kansas,april 30
albatross,kansas,july 15
vulture,maine,august 11
common teal,missouri,october 14
long-tailed duck,maine,july 31
long-tailed duck,missouri,september 16
heron,kansas,june 05
long-tailed duck,michigan,september 22
common teal,kansas,september 03
stork,new york,september 03
stork,kentucky,october 13
bald eagle,new york,july 01
shoebill,new york,august 28
long-tailed duck,missouri,august 26
long-tailed duck,kentucky,june 22
flamingo,kentucky,july 26
little grebe,missouri,september 02
shoebill,kansas,july 16
albatross,maine,april 24
vulture,maine,august 22
flamingo,new york,july 16
albatross,maine,july 16
shoebill,maine,july 25
vulture,michigan,august 12
long-tailed duck,kentucky,september 05
shoebill,maine,september 03
bald eagle,kentucky,may 26
little grebe,michigan,may 28
shoebill,kentucky,august 07
flamingo,new york,july 21
common teal,kentucky,june 11
vulture,missouri,june 24
bald eagle,kentucky,july 09
stork,kentucky,september 06
long-tailed duck,kentucky,may 01
bald eagle,kentucky,july 21
albatross,new york,september 16
heron,kentucky,july 28
stork,missouri,august 17
albatross,missouri,august 03
long-tailed duck,kansas,august 14
stork,kentucky,august 24
vulture,missouri,august 20
little grebe,kentucky,july 27
heron,kentucky,november 04
heron,kentucky,august 29
little grebe,maine,june 18
bald eagle,kentucky,june 24
bald eagle,kansas,august 14
common teal,missouri,july 17
common teal,kentucky,july 22
vulture,missouri,october 01
vulture,missouri,june 24
bald eagle,missouri,july 31
vulture,kansas,july 11
stork,michigan,may 31
vulture,maine,july 26
long-tailed duck,michigan,july 16
flamingo,michigan,september 14
shoebill,maine,august 19
stork,maine,july 19
stork,kansas,may 22
stork,new york,august 26
stork,kentucky,august 14
flamingo,kansas,august 14
vulture,new york,may 07
bald eagle,maine,august 10
long-tailed duck,kansas,july 11
common teal,new york,may 07
flamingo,maine,june 27
heron,kansas,july 03
bald eagle,missouri,october 28
flamingo,new york,may 31
vulture,missouri,june 06
shoebill,new york,august 11
vulture,new york,june 29
common teal,maine,july 24
long-tailed duck,maine,july 07
vulture,michigan,october 26
shoebill,kentucky,july 02
stork,new york,august 17
stork,michigan,june 17
long-tailed duck,kentucky,june 25
little grebe,michigan,june 24
vulture,maine,july 15
little grebe,kansas,may 10
little grebe,michigan,may 07
heron,kansas,august 14
stork,new york,september 14
long-tailed duck,maine,august 08
heron,kentucky,october 07
long-tailed duck,michigan,october 26
little grebe,new york,may 31
bald eagle,michigan,august 20
vulture,maine,july 30
vulture,kentucky,march 07
stork,kentucky,august 06
bald eagle,kentucky,july 01
flamingo,kentucky,august 16
heron,maine,august 11
vulture,missouri,august 24
shoebill,missouri,july 26
albatross,michigan,july 02
flamingo,missouri,may 19
common teal,new york,august 03
bald eagle,kentucky,august 21
little grebe,missouri,july 20
shoebill,kentucky,june 17
common teal,kansas,july 20
stork,kentucky,august 09
flamingo,maine,june 15
stork,missouri,june 09
shoebill,new york,may 12
stork,kansas,july 03
heron,kansas,june 30
stork,michigan,june 09
shoebill,kentucky,june 20
albatross,michigan,july 19
bald eagle,kentucky,september 16
albatross,missouri,august 06
heron,kansas,may 07
long-tailed duck,maine,june 14
flamingo,michigan,september 01
little grebe,missouri,august 12
albatross,kansas,july 31
common teal,missouri,august 19
vulture,maine,april 06
flamingo,missouri,july 23
shoebill,maine,april 29
common teal,new york,july 16
little grebe,kentucky,may 22
flamingo,missouri,july 02
stork,kentucky,june 26
bald eagle,michigan,june 24
little grebe,maine,september 19
flamingo,michigan,september 24
shoebill,kentucky,june 03
albatross,new york,june 18
little grebe,kansas,september 14
flamingo,missouri,september 23
albatross,missouri,august 19
albatross,new york,september 21
flamingo,new york,october 14
common teal,missouri,july 22
stork,missouri,october 07
shoebill,michigan,july 24
bald eagle,new york,august 15
shoebill,michigan,july 29
common teal,missouri,august 27
long-tailed duck,maine,july 23
common teal,missouri,july 26
heron,kansas,september 26
bald eagle,michigan,may 21
long-tailed duck,kentucky,july 16
flamingo,kansas,september 21
stork,new york,september 04
stork,kentucky,june 19
flamingo,maine,may 06
stork,maine,november 07
common teal,missouri,july 26
long-tailed duck,kentucky,september 05
vulture,kentucky,july 01
little grebe,new york,june 04
common teal,michigan,june 27
vulture,michigan,august 11
vulture,new york,july 05
stork,kansas,march 19
stork,new york,july 04
vulture,new york,march 16
flamingo,maine,august 25
flamingo,kansas,june 20
albatross,new york,april 30
shoebill,kentucky,august 02
long-tailed duck,kentucky,may 31
shoebill,maine,july 05
long-tailed duck,michigan,june 26
flamingo,michigan,september 12
stork,missouri,july 03
bald eagle,new york,may 31
shoebill,missouri,june 30
long-tailed duck,michigan,august 30
common teal,missouri,august 04
flamingo,maine,june 16
common teal,new york,july 17
common teal,new york,july 29
stork,missouri,may 26
stork,maine,september 06
long-tailed duck,maine,july 08
long-tailed duck,michigan,october 11
bald eagle,maine,may 22
stork,new york,july 12
heron,missouri,june 11
stork,kansas,november 19
albatross,maine,june 08
heron,maine,july 03
stork,kansas,july 20
stork,missouri,october 20
bald eagle,missouri,august 08
common teal,kentucky,june 27
heron,maine,august 04
heron,kansas,september 22
vulture,kentucky,june 22
albatross,maine,june 26
albatross,maine,august 06
common teal,new york,july 09
stork,kansas,may 19
long-tailed duck,maine,september 18
long-tailed duck,kansas,august 10
heron,new york,september 10
common teal,new york,january 19
stork,kentucky,july 21
common teal,maine,august 01
vulture,kansas,august 04
bald eagle,kentucky,july 08
bald eagle,missouri,july 05
bald eagle,new york,september 09
stork,missouri,september 10
shoebill,missouri,february 22
vulture,michigan,august 06
heron,missouri,october 16
bald eagle,michigan,august 18
stork,maine,june 12
stork,kentucky,july 29
heron,new york,june 09
vulture,new york,august 01
flamingo,new york,september 09
heron,missouri,june 19
shoebill,kansas,july 06
common teal,maine,april 10
vulture,new york,august 05
long-tailed duck,missouri,september 06
vulture,kentucky,july 23
little grebe,michigan,september 29
shoebill,michigan,june 21
albatross,missouri,october 02
vulture,new york,august 28
flamingo,kentucky,july 08
bald eagle,maine,august 15
vulture,michigan,september 24
albatross,maine,august 29
long-tailed duck,new york,may 20
little grebe,maine,august 01
long-tailed duck,kentucky,august 08
shoebill,new york,june 19
long-tailed duck,kentucky,july 04
heron,new york,september 29
vulture,kentucky,july 15
heron,michigan,september 02
vulture,missouri,september 01
vulture,kentucky,july 04
heron,michigan,november 20
common teal,maine,april 26
heron,new york,april 22
bald eagle,kentucky,july 08
long-tailed duck,kansas,june 14
heron,missouri,august 19
stork,new york,june 04
bald eagle,kentucky,july 23
little grebe,maine,august 07
albatross,maine,august 30
heron,kentucky,may 05
long-tailed duck,michigan,august 19
vulture,missouri,july 02
long-tailed duck,missouri,august 18
heron,kansas,june 23
vulture,maine,june 13
little grebe,new york,july 14
albatross,kansas,august 23
shoebill,kentucky,august 05
stork,kansas,july 01
common teal,kansas,june 08
long-tailed duck,new york,august 17
vulture,maine,july 20
albatross,kansas,may 15
heron,missouri,july 05
long-tailed duck,kansas,april 28
long-tailed duck,maine,april 22
vulture,missouri,june 28
little grebe,michigan,august 07
bald eagle,missouri,august 31
long-tailed duck,missouri,june 22
bald eagle,maine,july 30
bald eagle,michigan,may 23
long-tailed duck,missouri,august 20
common teal,michigan,july 12
heron,kentucky,may 02
little grebe,michigan,may 31
heron,kentucky,june 13
shoebill,michigan,july 20
vulture,maine,july 26
heron,new york,june 27
flamingo,missouri,may 21
little grebe,new york,june 04
heron,kansas,june 24
little grebe,michigan,july 22
long-tailed duck,kentucky,june 07
shoebill,new york,september 26
flamingo,maine,august 15
heron,michigan,may 17
stork,michigan,july 04
shoebill,michigan,may 02
vulture,michigan,july 17
albatross,kentucky,october 16
stork,kansas,july 15
little grebe,maine,july 09
shoebill,missouri,august 03
little grebe,michigan,april 28
long-tailed duck,new york,june 21
albatross,new york,august 14
long-tailed duck,maine,june 26
bald eagle,kansas,september 23
vulture,kentucky,april 17
flamingo,michigan,august 07
bald eagle,kentucky,october 29
long-tailed duck,new york,august 19
bald eagle,missouri,may 23
bald eagle,kentucky,august 14
flamingo,kentucky,july 22
flamingo,michigan,august 27
albatross,kentucky,july 08
shoebill,maine,july 26
bald eagle,kentucky,july 19
heron,michigan,july 08
common teal,kansas,july 28
stork,michigan,may 16
vulture,kentucky,september 16
common teal,kansas,june 02
common teal,kentucky,august 20
vulture,new york,may 16
heron,maine,june 19
bald eagle,new york,july 13
common teal,michigan,october 05
heron,michigan,august 26
little grebe,maine,august 11
bald eagle,michigan,november 14
vulture,new york,april 21
heron,kansas,june 06
albatross,new york,october 08
common teal,kentucky,august 24
albatross,maine,july 20
common teal,michigan,october 04
long-tailed duck,missouri,july 24
vulture,new york,october 19
long-tailed duck,michigan,july 11
flamingo,kentucky,november 29
flamingo,new york,august 22
flamingo,maine,october 16
common teal,kentucky,july 22
shoebill,kentucky,april 29
heron,kansas,may 10
heron,michigan,july 24
vulture,new york,november 11
albatross,maine,october 22
shoebill,maine,july 13
bald eagle,missouri,june 18
common teal,michigan,july 14
flamingo,missouri,september 07
stork,michigan,october 01
heron,kentucky,march 02
little grebe,missouri,september 03
bald eagle,michigan,may 17
stork,new york,september 23
shoebill,new york,june 15
flamingo,michigan,august 06
vulture,missouri,august 25
bald eagle,kansas,august 17
albatross,kentucky,july 27
stork,kentucky,may 09
common teal,maine,june 22
heron,michigan,june 01
shoebill,maine,july 15
bald eagle,kansas,october 11
albatross,maine,july 12
long-tailed duck,kentucky,september 11
shoebill,new york,june 12
stork,maine,february 19
common teal,kentucky,september 10
shoebill,new york,may 28
common teal,kentucky,march 07
flamingo,kansas,august 29
bald eagle,kansas,july 17
little grebe,michigan,august 06
long-tailed duck,michigan,june 28
bald eagle,maine,april 20
heron,maine,july 22
common teal,kansas,june 13
vulture,maine,july 06
shoebill,new york,may 27
little grebe,new york,june 02
flamingo,maine,september 03
albatross,michigan,october 09
shoebill,michigan,december 08
long-tailed duck,kansas,june 04
heron,kentucky,september 02
heron,michigan,may 31
heron,missouri,june 11
flamingo,missouri,april 10
flamingo,missouri,may 23
flamingo,new york,june 19
common teal,kentucky,may 19
common teal,maine,july 30
long-tailed duck,kansas,july 31
common teal,kentucky,july 04
flamingo,kansas,july 27
long-tailed duck,kansas,july 10
stork,michigan,june 18
flamingo,new york,october 09
stork,kentucky,august 03
stork,michigan,may 27
little grebe,kentucky,july 13
bald eagle,kansas,june 23
bald eagle,maine,september 02
flamingo,new york,may 11
stork,michigan,october 06
vulture,michigan,september 06
vulture,missouri,october 22
shoebill,missouri,may 14
vulture,michigan,september 17
bald eagle,missouri,june 26
common teal,kentucky,july 17
stork,maine,october 06
bald eagle,michigan,june 29
stork,maine,june 11
flamingo,michigan,june 10
heron,kansas,july 02
heron,michigan,august 31
long-tailed duck,new york,august 19
shoebill,michigan,july 06
vulture,missouri,may 25
heron,kansas,july 29
vulture,maine,october 10
bald eagle,michigan,august 11
heron,new york,august 24
bald eagle,michigan,august 09
shoebill,maine,august 16
common teal,kentucky,september 09
little grebe,new york,september 06
albatross,kentucky,march 27
flamingo,michigan,august 23
vulture,michigan,june 30
shoebill,new york,august 04
flamingo,new york,august 10
stork,michigan,may 31
vulture,kansas,september 10
long-tailed duck,michigan,august 15
vulture,new york,september 03
heron,michigan,july 24
flamingo,maine,september 29
flamingo,kentucky,september 23
shoebill,new york,july 28
shoebill,missouri,may 02
vulture,new york,july 21
heron,michigan,september 03
long-tailed duck,kentucky,june 01
long-tailed duck,missouri,june 26
flamingo,michigan,july 12
flamingo,missouri,june 30
bald eagle,new york,december 18
heron,kansas,april 11
vulture,michigan,july 13
common teal,michigan,june 26
long-tailed duck,kansas,august 05
shoebill,kansas,september 12
bald eagle,maine,august 15
albatross,kentucky,may 10
albatross,kentucky,june 28
long-tailed duck,michigan,may 22
flamingo,maine,september 15
heron,kentucky,august 08
bald eagle,kansas,may 23
common teal,missouri,june 24
common teal,new york,april 08
long-tailed duck,michigan,june 11
vulture,kansas,july 01
little grebe,maine,june 03
vulture,missouri,august 16
albatross,maine,november 28
flamingo,kentucky,august 27
common teal,missouri,august 07
common teal,michigan,july 23
heron,missouri,october 06
long-tailed duck,kentucky,june 21
flamingo,kentucky,april 05
heron,kentucky,july 29
flamingo,missouri,june 27
flamingo,michigan,july 26
long-tailed duck,kansas,july 08
little grebe,new york,july 04
stork,michigan,june 08
common teal,michigan,august 26
heron,maine,april 02
bald eagle,new york,july 15
shoebill,maine,november 21
heron,kansas,june 18
shoebill,new york,august 18
bald eagle,new york,july 05
little grebe,kentucky,july 21
bald eagle,missouri,july 01
shoebill,kentucky,july 12
heron,missouri,september 17
stork,kentucky,august 24
stork,kansas,october 17
heron,kansas,september 28
bald eagle,maine,july 10
vulture,michigan,august 25
heron,missouri,june 10
flamingo,michigan,june 17
albatross,michigan,july 30
stork,kansas,may 19
common teal,kentucky,september 10
vulture,new york,june 29
little grebe,kansas,june 26
vulture,maine,july 12
heron,michigan,august 01
stork,missouri,june 26
albatross,kansas,august 08
bald eagle,missouri,june 11
long-tailed duck,maine,june 26
vulture,new york,july 04
vulture,michigan,october 18
little grebe,kansas,july 02
heron,michigan,july 20
bald eagle,kentucky,july 16
albatross,michigan,august 07
little grebe,missouri,may 31
albatross,maine,may 16
heron,maine,august 09
bald eagle,new york,may 29
long-tailed duck,maine,july 05
common teal,kentucky,june 24
stork,new york,october 16
common teal,michigan,may 31
little grebe,missouri,august 06
flamingo,new york,november 06
albatross,maine,july 09
common teal,kansas,september 22
common teal,missouri,april 16
shoebill,michigan,july 25
little grebe,michigan,october 28
heron,maine,june 26
flamingo,maine,july 17
little grebe,kentucky,may 25
bald eagle,michigan,may 04
vulture,kansas,june 01
albatross,michigan,july 23
little grebe,kansas,july 03
heron,maine,july 31
stork,maine,june 20
albatross,missouri,july 20
heron,maine,june 15
albatross,kansas,july 18
stork,michigan,july 28
vulture,missouri,may 22
albatross,missouri,october 10
little grebe,missouri,july 17
heron,kentucky,august 13
heron,maine,september 02
heron,new york,july 03
stork,michigan,august 30
common teal,maine,august 18
vulture,michigan,july 11
vulture,maine,august 16
stork,missouri,october 22
long-tailed duck,missouri,july 18
bald eagle,kentucky,september 05
common teal,kansas,june 03
common teal,missouri,september 16
shoebill,maine,june 09
long-tailed duck,kansas,june 20
bald eagle,michigan,may 12
stork,kentucky,july 04
bald eagle,new york,august 28
vulture,kansas,june 19
little grebe,missouri,august 04
common teal,kansas,april 26
little grebe,maine,april 07
vulture,michigan,june 27
albatross,kansas,june 04
bald eagle,maine,august 20
vulture,kansas,july 26
little grebe,michigan,july 07
vulture,kentucky,may 27
stork,new york,july 14
bald eagle,missouri,april 17
shoebill,kentucky,august 21
heron,kentucky,july 07
stork,michigan,july 31
long-tailed duck,missouri,june 14
vulture,new york,july 31
shoebill,michigan,december 05
stork,maine,may 09
common teal,maine,august 03
little grebe,kentucky,march 29
albatross,kansas,may 06
vulture,new york,june 26
bald eagle,kentucky,august 20
albatross,maine,may 28
long-tailed duck,missouri,september 19
albatross,michigan,september 19
long-tailed duck,maine,june 15
heron,kentucky,april 24
heron,kentucky,july 05
vulture,maine,september 25
shoebill,missouri,may 28
flamingo,maine,may 08
heron,missouri,may 21
albatross,missouri,may 29
albatross,kansas,august 05
little grebe,missouri,april 10
shoebill,missouri,june 21
long-tailed duck,missouri,september 09
long-tailed duck,missouri,july 19
shoebill,kansas,october 31
little grebe,missouri,september 19
long-tailed duck,maine,may 25
albatross,kansas,june 26
common teal,michigan,july 18
long-tailed duck,new york,july 09
stork,kentucky,february 13
little grebe,michigan,may 12
flamingo,michigan,august 18
stork,kentucky,october 06
stork,maine,june 22
heron,michigan,april 16
common teal,missouri,july 31
albatross,missouri,august 15
albatross,kentucky,june 11
heron,new york,july 17
shoebill,michigan,august 09
heron,kansas,september 28
long-tailed duck,michigan,july 21
common teal,new york,august 15
little grebe,michigan,august 05
heron,missouri,june 30
little grebe,missouri,june 19
albatross,kentucky,august 13
heron,missouri,june 28
shoebill,new york,september 29
common teal,michigan,july 21
bald eagle,new york,august 09
vulture,kansas,october 20
vulture,kentucky,june 18
shoebill,kansas,july 14
stork,kansas,september 06
bald eagle,missouri,may 03
stork,missouri,may 14
shoebill,maine,august 03
vulture,kansas,august 19
stork,kansas,july 22
little grebe,new york,august 03
little grebe,kansas,june 19
vulture,michigan,august 03
albatross,maine,july 26
long-tailed duck,maine,june 02
common teal,michigan,july 07
bald eagle,kentucky,june 20
stork,michigan,august 03
flamingo,kentucky,october 24
bald eagle,missouri,july 05
flamingo,michigan,september 25
common teal,kentucky,june 20
common teal,maine,june 22
shoebill,maine,june 12
common teal,maine,august 16
common teal,michigan,august 15
long-tailed duck,kentucky,may 26
heron,new york,october 13
heron,maine,july 04
long-tailed duck,kentucky,june 07
albatross,new york,august 08
little grebe,michigan,august 21
vulture,missouri,june 29
little grebe,kansas,august 30
vulture,kansas,september 20
heron,new york,july 28
long-tailed duck,new york,august 21
heron,missouri,july 02
stork,kansas,august 04
albatross,michigan,june 12
bald eagle,kentucky,september 24
bald eagle,kentucky,september 02
bald eagle,kentucky,august 12
long-tailed duck,kentucky,september 15
albatross,kentucky,august 03
heron,missouri,october 07
albatross,michigan,august 11
stork,new york,august 19
long-tailed duck,kentucky,july 10
vulture,kansas,august 26
little grebe,maine,august 19
little grebe,maine,august 08
stork,michigan,august 12
flamingo,kentucky,may 28
long-tailed duck,missouri,april 30
bald eagle,kentucky,july 04
bald eagle,maine,june 13
common teal,maine,april 17
long-tailed duck,missouri,september 25
long-tailed duck,kentucky,october 01
vulture,missouri,august 09
shoebill,kentucky,april 29
long-tailed duck,missouri,june 06
vulture,kansas,june 02
bald eagle,missouri,september 05
little grebe,kentucky,april 28
flamingo,michigan,april 23
albatross,new york,june 06
shoebill,michigan,july 18
heron,kansas,july 26
albatross,kansas,july 10
shoebill,missouri,august 09
vulture,new york,september 01
albatross,kentucky,september 24
vulture,missouri,august 18
flamingo,maine,july 01
heron,kansas,june 28
common teal,kentucky,july 01
albatross,michigan,may 26
stork,kentucky,july 31
flamingo,missouri,july 08
shoebill,missouri,june 23
stork,new york,july 19
little grebe,kentucky,august 15
flamingo,new york,july 14
stork,michigan,march 13
long-tailed duck,michigan,october 07
vulture,michigan,july 20
long-tailed duck,new york,may 13
common teal,maine,july 02
heron,kentucky,june 28
flamingo,new york,october 14
long-tailed duck,new york,august 11
stork,kentucky,may 25
albatross,missouri,june 20
common teal,new york,august 15
little grebe,maine,july 17
flamingo,kentucky,october 26
albatross,maine,september 16
vulture,michigan,june 16
bald eagle,michigan,july 08
vulture,maine,july 28
common teal,new york,june 05
little grebe,kentucky,july 17
shoebill,kansas,september 04
albatross,maine,july 10
albatross,new york,july 16
bald eagle,missouri,may 15
heron,kentucky,october 05
shoebill,missouri,april 30
bald eagle,missouri,june 08
long-tailed duck,kansas,september 16
long-tailed duck,missouri,june 18
little grebe,missouri,july 02
flamingo,missouri,july 05
vulture,maine,june 30
flamingo,michigan,august 20
bald eagle,kentucky,july 21
heron,kentucky,june 30
stork,maine,june 25
flamingo,michigan,august 28
long-tailed duck,kentucky,august 14
flamingo,maine,june 22
flamingo,new york,august 13
vulture,new york,august 08
vulture,kentucky,july 29
albatross,new york,june 30
bald eagle,new york,august 01
stork,maine,october 23
stork,michigan,july 18
common teal,kentucky,august 26
little grebe,missouri,may 30
common teal,new york,june 25
common teal,missouri,november 10
little grebe,new york,april 24
albatross,missouri,june 29
common teal,michigan,may 18
albatross,kentucky,april 29
long-tailed duck,new york,february 12
bald eagle,michigan,june 26
shoebill,michigan,june 18
flamingo,kentucky,june 05
little grebe,kansas,may 21
stork,missouri,july 15
shoebill,maine,august 07
shoebill,maine,september 22
shoebill,new york,june 07
vulture,michigan,september 06
vulture,maine,june 22
albatross,missouri,july 02
heron,new york,august 07
common teal,kansas,october 09
bald eagle,kentucky,september 05
stork,kansas,may 29
flamingo,new york,september 30
little grebe,kansas,july 07
long-tailed duck,missouri,july 23
albatross,missouri,august 04
little grebe,maine,july 10
long-tailed duck,kansas,june 22
long-tailed duck,kansas,july 12
albatross,michigan,may 03
heron,kentucky,august 04
flamingo,kentucky,may 19
albatross,kentucky,august 10
little grebe,kentucky,july 18
flamingo,maine,june 16
heron,missouri,february 19
albatross,michigan,october 06
long-tailed duck,missouri,august 05
vulture,missouri,june 02
long-tailed duck,kentucky,august 23
bald eagle,michigan,june 11
albatross,missouri,june 18
albatross,kansas,june 14
flamingo,new york,july 15
stork,kentucky,april 27
flamingo,kansas,august 09
long-tailed duck,kansas,august 13
shoebill,new york,october 28
vulture,kentucky,august 03
little grebe,new york,may 28
little grebe,missouri,september 05
albatross,kentucky,october 19
common teal,maine,september 13
bald eagle,michigan,august 11
stork,missouri,september 12
heron,michigan,august 10
bald eagle,new york,june 03
common teal,kansas,september 16
long-tailed duck,maine,june 29
shoebill,michigan,july 10
shoebill,kentucky,july 13
shoebill,missouri,april 17
long-tailed duck,michigan,august 24
common teal,michigan,july 22
shoebill,maine,july 27
bald eagle,kentucky,september 09
common teal,missouri,august 14
shoebill,new york,july 16
albatross,new york,june 27
long-tailed duck,new york,may 07
vulture,kansas,july 10
long-tailed duck,kentucky,september 15
heron,missouri,july 17
little grebe,michigan,september 13
albatross,michigan,july 18
long-tailed duck,kentucky,may 19
shoebill,new york,june 12
bald eagle,missouri,july 18
flamingo,maine,august 12
little grebe,michigan,august 14
bald eagle,missouri,june 26
stork,new york,october 20
bald eagle,michigan,july 22
long-tailed duck,missouri,february 21
stork,kansas,september 10
shoebill,kentucky,august 30
heron,new york,september 14
common teal,missouri,july 22
stork,maine,october 06
albatross,new york,june 05
stork,new york,june 15
common teal,maine,august 30
heron,new york,july 11
little grebe,new york,june 20
heron,maine,october 19
common teal,missouri,june 03
common teal,kansas,july 11
stork,michigan,august 10
little grebe,maine,september 26
bald eagle,kansas,may 30
